"channel","beat","sample","rr_pre_ms","rr_post_ms","prematurity","compensatory","morph_corr","is_pvc"
1,901,290488,466.6666666667,916.6666666667,0.5014925373,0.7432835821,0.8773145275,TRUE
1,902,290818,916.6666666667,488.8888888889,0.9850746269,0.7552238806,0.9888994231,FALSE
1,903,290994,488.8888888889,938.8888888889,0.5253731343,0.7671641791,0.8453183442,TRUE
1,904,291332,938.8888888889,494.4444444444,1.0089552239,0.7701492537,0.9925348552,FALSE
1,905,291510,494.4444444444,930.5555555556,0.5313432836,0.7656716418,0.857161738,TRUE
1,906,291845,930.5555555556,475,1,0.7552238806,0.9884027906,FALSE
1,907,292016,475,894.4444444444,0.5104477612,0.7358208955,0.9483788933,FALSE
1,908,292338,894.4444444444,463.8888888889,0.9611940299,0.7298507463,0.976189322,FALSE
1,909,292505,463.8888888889,922.2222222222,0.4985074627,0.7447761194,0.9100582771,FALSE
1,910,292837,922.2222222222,463.8888888889,0.9910447761,0.7447761194,0.9741417466,FALSE
1,911,293004,463.8888888889,1005.5555555556,0.4985074627,0.7895522388,0.9314044255,FALSE
1,912,293366,1005.5555555556,480.5555555556,1.0805970149,0.7985074627,0.9949420419,FALSE
1,913,293539,480.5555555556,1066.6666666667,0.5164179104,0.8313432836,0.8301198779,TRUE
1,914,293923,1066.6666666667,483.3333333333,1.1462686567,0.8328358209,0.9745066188,FALSE
1,915,294097,483.3333333333,963.8888888889,0.5194029851,0.7776119403,0.6999374966,TRUE
1,916,294444,963.8888888889,705.5555555556,1.0358208955,0.8970149254,0.9872266678,FALSE
1,917,294698,705.5555555556,700,0.7582089552,0.7552238806,0.5642250642,TRUE
1,918,294950,700,1436.1111111111,0.752238806,1.147761194,0.9787043765,FALSE
1,919,295467,1436.1111111111,555.5555555556,1.5432835821,1.0701492537,0.9951574593,FALSE
1,920,295667,555.5555555556,944.4444444444,0.5970149254,0.8059701493,0.7909111109,TRUE
1,921,296007,944.4444444444,494.4444444444,1.0149253731,0.7731343284,0.9788144004,FALSE
1,922,296185,494.4444444444,972.2222222222,0.5313432836,0.7880597015,0.8586788307,TRUE
1,923,296535,972.2222222222,463.8888888889,1.0447761194,0.771641791,0.989761459,FALSE
1,924,296702,463.8888888889,983.3333333333,0.4985074627,0.7776119403,0.8871105464,TRUE
1,925,297056,983.3333333333,466.6666666667,1.0567164179,0.7791044776,0.9765201385,FALSE
1,926,297224,466.6666666667,1080.5555555556,0.5014925373,0.8313432836,0.8625245285,TRUE
1,927,297613,1080.5555555556,491.6666666667,1.1611940299,0.8447761194,0.9909540927,FALSE
1,928,297790,491.6666666667,1161.1111111111,0.528358209,0.8880597015,0.8762115983,TRUE
1,929,298208,1161.1111111111,494.4444444444,1.247761194,0.8895522388,0.9775958887,FALSE
1,930,298386,494.4444444444,1133.3333333333,0.5313432836,0.8746268657,0.8552158557,TRUE
1,931,298794,1133.3333333333,463.8888888889,1.2179104478,0.8582089552,0.9896807463,FALSE
1,932,298961,463.8888888889,1127.7777777778,0.4985074627,0.8552238806,0.8654021854,TRUE
1,933,299367,1127.7777777778,480.5555555556,1.2119402985,0.8641791045,0.9852834833,FALSE
1,934,299540,480.5555555556,1269.4444444444,0.5164179104,0.9402985075,0.8732576885,TRUE
1,935,299997,1269.4444444444,508.3333333333,1.3641791045,0.9552238806,0.9952040946,FALSE
1,936,300180,508.3333333333,1197.2222222222,0.5462686567,0.9164179104,0.8357678069,TRUE
1,937,300611,1197.2222222222,488.8888888889,1.2865671642,0.9059701493,0.9945810405,FALSE
1,938,300787,488.8888888889,1183.3333333333,0.5253731343,0.8985074627,0.8576248154,TRUE
1,939,301213,1183.3333333333,486.1111111111,1.271641791,0.8970149254,0.9906692923,FALSE
1,940,301388,486.1111111111,1222.2222222222,0.5223880597,0.9179104478,0.8952988493,TRUE
1,941,301828,1222.2222222222,505.5555555556,1.3134328358,0.928358209,0.989424079,FALSE
1,942,302010,505.5555555556,1202.7777777778,0.5432835821,0.9179104478,0.8567408681,TRUE
1,943,302443,1202.7777777778,527.7777777778,1.2925373134,0.9298507463,0.9967736305,FALSE
1,944,302633,527.7777777778,1113.8888888889,0.5671641791,0.8820895522,0.8774892663,TRUE
1,945,303034,1113.8888888889,491.6666666667,1.1970149254,0.8626865672,0.9747300291,FALSE
1,946,303211,491.6666666667,1016.6666666667,0.528358209,0.8104477612,0.7922537711,TRUE
1,947,303577,1016.6666666667,488.8888888889,1.0925373134,0.8089552239,0.988726245,FALSE
1,948,303753,488.8888888889,1130.5555555556,0.5253731343,0.8701492537,0.828502222,TRUE
1,949,304160,1130.5555555556,511.1111111111,1.2149253731,0.8820895522,0.9926567908,FALSE
1,950,304344,511.1111111111,1222.2222222222,0.5492537313,0.9313432836,0.84785252,TRUE
1,951,304784,1222.2222222222,511.1111111111,1.3134328358,0.9313432836,0.9726223293,FALSE
1,952,304968,511.1111111111,1144.4444444444,0.5492537313,0.8895522388,0.8483000517,TRUE
1,953,305380,1144.4444444444,472.2222222222,1.2298507463,0.8686567164,0.9857483501,FALSE
1,954,305550,472.2222222222,1177.7777777778,0.5074626866,0.8865671642,0.8472312331,TRUE
1,955,305974,1177.7777777778,527.7777777778,1.2656716418,0.9164179104,0.994697379,FALSE
1,956,306164,527.7777777778,1211.1111111111,0.5671641791,0.9343283582,0.8086356411,TRUE
1,957,306600,1211.1111111111,536.1111111111,1.3014925373,0.9388059701,0.9860760243,FALSE
1,958,306793,536.1111111111,1100,0.576119403,0.8791044776,0.75248248,TRUE
1,959,307189,1100,747.2222222222,1.1820895522,0.9925373134,0.9905097839,FALSE
1,960,307458,747.2222222222,816.6666666667,0.8029850746,0.8402985075,0.2297653205,TRUE
1,961,307752,816.6666666667,500,0.8776119403,0.7074626866,0.9886902351,FALSE
1,962,307932,500,1147.2222222222,0.5373134328,0.8850746269,0.9023939075,FALSE
1,963,308345,1147.2222222222,516.6666666667,1.2328358209,0.8940298507,0.9875518142,FALSE
1,964,308531,516.6666666667,1200,0.5552238806,0.9223880597,0.8488109615,TRUE
1,965,308963,1200,538.8888888889,1.2895522388,0.9343283582,0.9886727011,FALSE
1,966,309157,538.8888888889,1147.2222222222,0.5791044776,0.9059701493,0.8162627267,TRUE
1,967,309570,1147.2222222222,480.5555555556,1.2328358209,0.8746268657,0.9846392636,FALSE
1,968,309743,480.5555555556,1091.6666666667,0.5164179104,0.8447761194,0.8611190559,TRUE
1,969,310136,1091.6666666667,1630.5555555556,1.1731343284,1.4626865672,0.9842940265,FALSE
1,970,310723,1630.5555555556,547.2222222222,1.752238806,1.1701492537,0.9779667714,FALSE
1,971,310920,547.2222222222,1094.4444444444,0.5880597015,0.8820895522,0.8358104862,TRUE
1,972,311314,1094.4444444444,511.1111111111,1.176119403,0.8626865672,0.9628986683,FALSE
1,973,311498,511.1111111111,1041.6666666667,0.5492537313,0.8343283582,0.8943577011,TRUE
1,974,311873,1041.6666666667,744.4444444444,1.1194029851,0.9597014925,0.9940830954,FALSE
1,975,312141,744.4444444444,197.2222222222,0.8,0.5059701493,0.3189803701,TRUE
1,976,312212,197.2222222222,1186.1111111111,0.2119402985,0.7432835821,0.6545881332,TRUE
1,977,312639,1186.1111111111,494.4444444444,1.2746268657,0.9029850746,0.9921945456,FALSE
1,978,312817,494.4444444444,1111.1111111111,0.5313432836,0.8626865672,0.8474863201,TRUE
1,979,313217,1111.1111111111,505.5555555556,1.1940298507,0.8686567164,0.9896257604,FALSE
1,980,313399,505.5555555556,505.5555555556,0.5432835821,0.5432835821,0.8554031203,TRUE
1,981,313581,505.5555555556,1150,0.5432835821,0.8895522388,0.6672478926,TRUE
1,982,313995,1150,683.3333333333,1.2358208955,0.9850746269,0.9912213062,FALSE
1,983,314241,683.3333333333,850,0.7343283582,0.823880597,0.5280586448,TRUE
1,984,314547,850,488.8888888889,0.9134328358,0.7194029851,0.9944944733,FALSE
1,985,314723,488.8888888889,1094.4444444444,0.5253731343,0.8507462687,0.8339001492,TRUE
1,986,315117,1094.4444444444,766.6666666667,1.176119403,1,0.9786642677,FALSE
1,987,315393,766.6666666667,833.3333333333,0.823880597,0.8597014925,0.1678843687,TRUE
1,988,315693,833.3333333333,738.8888888889,0.8955223881,0.8447761194,0.9940673681,FALSE
1,989,315959,738.8888888889,730.5555555556,0.7940298507,0.7895522388,0.2150355249,TRUE
1,990,316222,730.5555555556,472.2222222222,0.7850746269,0.6462686567,0.9953582937,FALSE
1,991,316392,472.2222222222,997.2222222222,0.5074626866,0.7895522388,0.8279480298,TRUE
1,992,316751,997.2222222222,502.7777777778,1.071641791,0.8059701493,0.9937089738,FALSE
1,993,316932,502.7777777778,1066.6666666667,0.5402985075,0.8432835821,0.7888602067,TRUE
1,994,317316,1066.6666666667,491.6666666667,1.1462686567,0.8373134328,0.9884492255,FALSE
1,995,317493,491.6666666667,1061.1111111111,0.528358209,0.8343283582,0.8191667201,TRUE
1,996,317875,1061.1111111111,486.1111111111,1.1402985075,0.8313432836,0.9938658657,FALSE
1,997,318050,486.1111111111,1075,0.5223880597,0.8388059701,0.8140095817,TRUE
1,998,318437,1075,480.5555555556,1.1552238806,0.8358208955,0.9930932148,FALSE
1,999,318610,480.5555555556,1080.5555555556,0.5164179104,0.8388059701,0.8741616959,TRUE
1,1000,318999,1080.5555555556,494.4444444444,1.1611940299,0.8462686567,0.9746648073,FALSE
1,1001,319177,494.4444444444,1130.5555555556,0.5313432836,0.8731343284,0.809668071,TRUE
1,1002,319584,1130.5555555556,763.8888888889,1.2149253731,1.0179104478,0.9800646208,FALSE
1,1003,319859,763.8888888889,852.7777777778,0.8208955224,0.8686567164,0.2117770861,TRUE
1,1004,320166,852.7777777778,494.4444444444,0.9164179104,0.723880597,0.9990317379,FALSE
1,1005,320344,494.4444444444,963.8888888889,0.5313432836,0.7835820896,0.8244823143,TRUE
1,1006,320691,963.8888888889,722.2222222222,1.0358208955,0.9059701493,0.9724558646,FALSE
1,1007,320951,722.2222222222,783.3333333333,0.776119403,0.8089552239,0.9942921574,FALSE
1,1008,321233,783.3333333333,250,0.8417910448,0.5552238806,0.0758320496,TRUE
1,1009,321323,250,1213.8888888889,0.2686567164,0.7865671642,0.7197935491,TRUE
1,1010,321760,1213.8888888889,733.3333333333,1.3044776119,1.0462686567,0.9794896319,FALSE
1,1011,322024,733.3333333333,855.5555555556,0.7880597015,0.8537313433,0.6039993369,TRUE
1,1012,322332,855.5555555556,719.4444444444,0.9194029851,0.8462686567,0.9893271426,FALSE
1,1013,322591,719.4444444444,819.4444444444,0.7731343284,0.8268656716,0.1663216629,TRUE
1,1014,322886,819.4444444444,494.4444444444,0.8805970149,0.7059701493,0.9977924875,FALSE
1,1015,323064,494.4444444444,1138.8888888889,0.5313432836,0.8776119403,0.839095738,TRUE
1,1016,323474,1138.8888888889,775,1.223880597,1.028358209,0.9976828248,FALSE
1,1017,323753,775,875,0.8328358209,0.8865671642,0.0160826218,TRUE
1,1018,324068,875,786.1111111111,0.9402985075,0.8925373134,0.9977512444,FALSE
1,1019,324351,786.1111111111,738.8888888889,0.8447761194,0.8194029851,0.9725889235,FALSE
1,1020,324617,738.8888888889,727.7777777778,0.7940298507,0.7880597015,0.9884491625,FALSE
1,1021,324879,727.7777777778,752.7777777778,0.7820895522,0.7955223881,0.9741996435,FALSE
1,1022,325150,752.7777777778,200,0.8089552239,0.5119402985,0.4910282748,TRUE
1,1023,325222,200,1116.6666666667,0.2149253731,0.7074626866,0.5285694031,TRUE
1,1024,325624,1116.6666666667,797.2222222222,1.2,1.028358209,0.9878202261,FALSE
1,1025,325911,797.2222222222,780.5555555556,0.8567164179,0.847761194,0.9952493925,FALSE
1,1026,326192,780.5555555556,755.5555555556,0.8388059701,0.8253731343,0.991088454,FALSE
1,1027,326464,755.5555555556,752.7777777778,0.8119402985,0.8104477612,0.9934650408,FALSE
1,1028,326735,752.7777777778,811.1111111111,0.8089552239,0.8402985075,0.5509395718,TRUE
1,1029,327027,811.1111111111,486.1111111111,0.871641791,0.6970149254,0.9842475737,FALSE
1,1030,327202,486.1111111111,1050,0.5223880597,0.8253731343,0.8575318648,TRUE
1,1031,327580,1050,605.5555555556,1.128358209,0.8895522388,0.9858960702,FALSE
1,1032,327798,605.5555555556,1002.7777777778,0.6507462687,0.8641791045,0.8840886735,TRUE
1,1033,328159,1002.7777777778,777.7777777778,1.0776119403,0.9567164179,0.9627556183,FALSE
1,1034,328439,777.7777777778,505.5555555556,0.8358208955,0.6895522388,0.9954421245,FALSE
1,1035,328621,505.5555555556,475,0.5432835821,0.5268656716,0.7796100595,TRUE
1,1036,328792,475,1161.1111111111,0.5104477612,0.8791044776,0.8456911734,TRUE
1,1037,329210,1161.1111111111,725,1.247761194,1.0134328358,0.981333166,FALSE
1,1038,329471,725,825,0.7791044776,0.8328358209,0.4747694494,TRUE
1,1039,329768,825,1672.2222222222,0.8865671642,1.3417910448,0.9867437954,FALSE
1,1040,330370,1672.2222222222,783.3333333333,1.7970149254,1.3194029851,0.9921984117,FALSE
1,1041,330652,783.3333333333,819.4444444444,0.8417910448,0.8611940299,0.9864462965,FALSE
1,1042,330947,819.4444444444,819.4444444444,0.8805970149,0.8805970149,0.9870819945,FALSE
1,1043,331242,819.4444444444,861.1111111111,0.8805970149,0.9029850746,0.9907589833,FALSE
1,1044,331552,861.1111111111,738.8888888889,0.9253731343,0.8597014925,0.9830906923,FALSE
1,1045,331818,738.8888888889,991.6666666667,0.7940298507,0.9298507463,0.279478124,TRUE
1,1046,332175,991.6666666667,947.2222222222,1.0656716418,1.0417910448,0.9952277248,FALSE
1,1047,332516,947.2222222222,897.2222222222,1.0179104478,0.9910447761,0.9926824281,FALSE
1,1048,332839,897.2222222222,905.5555555556,0.9641791045,0.9686567164,0.9840855497,FALSE
1,1049,333165,905.5555555556,977.7777777778,0.9731343284,1.0119402985,0.9939795935,FALSE
1,1050,333517,977.7777777778,891.6666666667,1.0507462687,1.0044776119,0.9844814569,FALSE
1,1051,333838,891.6666666667,916.6666666667,0.9582089552,0.971641791,0.9845053889,FALSE
1,1052,334168,916.6666666667,969.4444444444,0.9850746269,1.0134328358,0.9867602309,FALSE
1,1053,334517,969.4444444444,938.8888888889,1.0417910448,1.0253731343,0.993684285,FALSE
1,1054,334855,938.8888888889,897.2222222222,1.0089552239,0.9865671642,0.9964154804,FALSE
1,1055,335178,897.2222222222,888.8888888889,0.9641791045,0.9597014925,0.987599986,FALSE
1,1056,335498,888.8888888889,833.3333333333,0.9552238806,0.9253731343,0.9829833442,FALSE
1,1057,335798,833.3333333333,861.1111111111,0.8955223881,0.9104477612,0.9910179317,FALSE
1,1058,336108,861.1111111111,877.7777777778,0.9253731343,0.9343283582,0.9937011026,FALSE
1,1059,336424,877.7777777778,911.1111111111,0.9432835821,0.9611940299,0.9856217749,FALSE
1,1060,336752,911.1111111111,877.7777777778,0.9791044776,0.9611940299,0.9846244224,FALSE
1,1061,337068,877.7777777778,819.4444444444,0.9432835821,0.9119402985,0.9556375928,FALSE
1,1062,337363,819.4444444444,813.8888888889,0.8805970149,0.8776119403,0.9881138811,FALSE
1,1063,337656,813.8888888889,811.1111111111,0.8746268657,0.8731343284,0.9925831108,FALSE
1,1064,337948,811.1111111111,802.7777777778,0.871641791,0.8671641791,0.9948946646,FALSE
1,1065,338237,802.7777777778,877.7777777778,0.8626865672,0.9029850746,0.9902908294,FALSE
1,1066,338553,877.7777777778,894.4444444444,0.9432835821,0.952238806,0.9787000945,FALSE
1,1067,338875,894.4444444444,866.6666666667,0.9611940299,0.9462686567,0.995306711,FALSE
1,1068,339187,866.6666666667,886.1111111111,0.9313432836,0.9417910448,0.9909694068,FALSE
1,1069,339506,886.1111111111,872.2222222222,0.952238806,0.9447761194,0.9881623345,FALSE
1,1070,339820,872.2222222222,841.6666666667,0.9373134328,0.9208955224,0.9936197179,FALSE
1,1071,340123,841.6666666667,875,0.9044776119,0.9223880597,0.988726412,FALSE
1,1072,340438,875,955.5555555556,0.9402985075,0.9835820896,0.9866293233,FALSE
1,1073,340782,955.5555555556,927.7777777778,1.0268656716,1.0119402985,0.9943947146,FALSE
1,1074,341116,927.7777777778,950,0.9970149254,1.0089552239,0.9946731927,FALSE
1,1075,341458,950,950,1.0208955224,1.0208955224,0.987479692,FALSE
1,1076,341800,950,863.8888888889,1.0208955224,0.9746268657,0.9961283662,FALSE
1,1077,342111,863.8888888889,888.8888888889,0.928358209,0.9417910448,0.9873093176,FALSE
1,1078,342431,888.8888888889,952.7777777778,0.9552238806,0.9895522388,0.9876327337,FALSE
1,1079,342774,952.7777777778,936.1111111111,1.023880597,1.0149253731,0.9954508558,FALSE
1,1080,343111,936.1111111111,941.6666666667,1.0059701493,1.0089552239,0.9950680124,FALSE
1,1081,343450,941.6666666667,897.2222222222,1.0119402985,0.9880597015,0.9967889618,FALSE
1,1082,343773,897.2222222222,877.7777777778,0.9641791045,0.9537313433,0.9947162523,FALSE
1,1083,344089,877.7777777778,886.1111111111,0.9432835821,0.947761194,0.9881896181,FALSE
1,1084,344408,886.1111111111,825,0.952238806,0.9194029851,0.9717491331,FALSE
1,1085,344705,825,886.1111111111,0.8865671642,0.9194029851,0.9734348706,FALSE
1,1086,345024,886.1111111111,930.5555555556,0.952238806,0.976119403,0.9805196274,FALSE
1,1087,345359,930.5555555556,905.5555555556,1,0.9865671642,0.9844451647,FALSE
1,1088,345685,905.5555555556,911.1111111111,0.9731343284,0.976119403,0.9935638002,FALSE
1,1089,346013,911.1111111111,863.8888888889,0.9791044776,0.9537313433,0.9831689016,FALSE
1,1090,346324,863.8888888889,813.8888888889,0.928358209,0.9014925373,0.9682442584,FALSE
1,1091,346617,813.8888888889,788.8888888889,0.8746268657,0.8611940299,0.9790349761,FALSE
1,1092,346901,788.8888888889,747.2222222222,0.847761194,0.8253731343,0.9888672804,FALSE
1,1093,347170,747.2222222222,802.7777777778,0.8029850746,0.8328358209,0.9903035485,FALSE
1,1094,347459,802.7777777778,819.4444444444,0.8626865672,0.871641791,0.9731884108,FALSE
1,1095,347754,819.4444444444,563.8888888889,0.8805970149,0.7432835821,0.9895740386,FALSE
1,1096,347957,563.8888888889,447.2222222222,0.6059701493,0.5432835821,0.9139337129,FALSE
1,1097,348118,447.2222222222,1102.7777777778,0.4805970149,0.8328358209,0.6567179246,TRUE
1,1098,348515,1102.7777777778,500,1.1850746269,0.8611940299,0.9849269237,FALSE
1,1099,348695,500,983.3333333333,0.5373134328,0.7970149254,0.7608949043,TRUE
1,1100,349049,983.3333333333,586.1111111111,1.0567164179,0.8432835821,0.9921515719,FALSE
1,1101,349260,586.1111111111,916.6666666667,0.6298507463,0.8074626866,0.5075344497,TRUE
1,1102,349590,916.6666666667,508.3333333333,0.9850746269,0.7656716418,0.9976935459,FALSE
1,1103,349773,508.3333333333,977.7777777778,0.5462686567,0.7985074627,0.7305473831,TRUE
1,1104,350125,977.7777777778,513.8888888889,1.0507462687,0.8014925373,0.9960559787,FALSE
1,1105,350310,513.8888888889,969.4444444444,0.552238806,0.7970149254,0.6899619488,TRUE
1,1106,350659,969.4444444444,683.3333333333,1.0417910448,0.8880597015,0.9808801025,FALSE
1,1107,350905,683.3333333333,497.2222222222,0.7343283582,0.6343283582,0.9804093019,FALSE
1,1108,351084,497.2222222222,447.2222222222,0.5343283582,0.5074626866,0.8013000509,TRUE
1,1109,351245,447.2222222222,1136.1111111111,0.4805970149,0.8507462687,0.6959032384,TRUE
1,1110,351654,1136.1111111111,516.6666666667,1.2208955224,0.8880597015,0.9945570324,FALSE
1,1111,351840,516.6666666667,1122.2222222222,0.5552238806,0.8805970149,0.724865021,TRUE
1,1112,352244,1122.2222222222,755.5555555556,1.2059701493,1.0089552239,0.9988496725,FALSE
1,1113,352516,755.5555555556,738.8888888889,0.8119402985,0.8029850746,0.9792036804,FALSE
1,1114,352782,738.8888888889,486.1111111111,0.7940298507,0.6582089552,0.9873315581,FALSE
1,1115,352957,486.1111111111,1638.8888888889,0.5223880597,1.1417910448,0.7887266316,TRUE
1,1116,353547,1638.8888888889,1694.4444444444,1.7611940299,1.7910447761,0.9917315598,FALSE
1,1117,354157,1694.4444444444,1644.4444444444,1.8208955224,1.7940298507,0.9831379056,FALSE
1,1118,354749,1644.4444444444,736.1111111111,1.7671641791,1.2791044776,0.9977975733,FALSE
1,1119,355014,736.1111111111,725,0.7910447761,0.7850746269,0.992161192,FALSE
1,1120,355275,725,733.3333333333,0.7791044776,0.7835820896,0.9963126022,FALSE
1,1121,355539,733.3333333333,755.5555555556,0.7880597015,0.8,0.9897741387,FALSE
1,1122,355811,755.5555555556,844.4444444444,0.8119402985,0.8597014925,0.992739916,FALSE
1,1123,356115,844.4444444444,861.1111111111,0.9074626866,0.9164179104,0.9893045062,FALSE
