epoch,start_sec,expert_stage,pred_stage,rel_delta,rel_theta,rel_alpha,rel_sigma,rel_beta
1836,55050.0,W,N3,0.88545,0.085386,0.014961,0.005496,0.008707
1837,55080.0,W,N3,0.918967,0.059461,0.010563,0.004894,0.006115
1838,55110.0,W,N3,0.903259,0.076258,0.010875,0.003766,0.005842
1839,55140.0,W,N3,0.909729,0.064603,0.011723,0.004894,0.009051
1840,55170.0,W,N3,0.895405,0.075462,0.01535,0.005211,0.008572
1841,55200.0,W,N3,0.909616,0.068726,0.010953,0.003877,0.006828
1842,55230.0,W,N3,0.924644,0.05145,0.010823,0.004892,0.008191
1843,55260.0,W,N3,0.923129,0.059432,0.009069,0.003276,0.005093
1844,55290.0,W,N3,0.904601,0.06636,0.012023,0.006009,0.011006
1845,55320.0,W,N3,0.918445,0.052974,0.012139,0.005631,0.010812
1846,55350.0,W,N3,0.913931,0.067377,0.010173,0.003641,0.004878
1847,55380.0,W,N3,0.924955,0.058087,0.009048,0.003237,0.004673
1848,55410.0,W,N3,0.922661,0.054819,0.010604,0.00403,0.007886
1849,55440.0,W,N3,0.927717,0.053688,0.010275,0.003511,0.004809
1850,55470.0,W,N3,0.933611,0.03772,0.010766,0.006686,0.011218
1851,55500.0,W,N3,0.907734,0.055095,0.019278,0.006601,0.011292
1852,55530.0,W,N3,0.931347,0.047589,0.01066,0.003719,0.006686
1853,55560.0,W,N3,0.919573,0.056653,0.012296,0.004059,0.007419
1854,55590.0,W,N3,0.905524,0.067248,0.014218,0.005077,0.007933
1855,55620.0,W,N3,0.903817,0.069025,0.015589,0.004572,0.006997
1856,55650.0,W,N3,0.894368,0.071787,0.019882,0.005697,0.008267
1857,55680.0,W,N3,0.907843,0.062687,0.017687,0.004761,0.007021
1858,55710.0,W,N3,0.810747,0.122242,0.033886,0.011334,0.02179
1859,55740.0,W,N3,0.816239,0.116752,0.034306,0.012877,0.019825
1860,55770.0,W,N3,0.894031,0.067611,0.01859,0.007169,0.012598
1861,55800.0,W,N1,0.901492,0.061148,0.021978,0.006178,0.009204
1862,55830.0,W,N3,0.874859,0.080768,0.023527,0.008396,0.01245
1863,55860.0,W,N3,0.843027,0.108791,0.024752,0.008232,0.015199
1864,55890.0,W,N3,0.931448,0.044601,0.01135,0.004703,0.007898
1865,55920.0,W,N3,0.912131,0.060797,0.014387,0.004913,0.007772
1866,55950.0,W,N3,0.899496,0.076231,0.012808,0.004503,0.006961
1867,55980.0,W,N3,0.92122,0.047689,0.013143,0.005846,0.012102
1868,56010.0,W,N3,0.826503,0.08654,0.030451,0.019808,0.036699
1869,56040.0,W,N3,0.880641,0.07617,0.018909,0.009071,0.01521
1870,56070.0,W,N3,0.887983,0.062908,0.016279,0.008241,0.02459
1871,56100.0,W,N3,0.86673,0.076558,0.019101,0.012649,0.024962
1872,56130.0,W,N3,0.90322,0.063705,0.013275,0.006307,0.013493
1873,56160.0,W,N3,0.877238,0.084371,0.015724,0.006365,0.016303
1874,56190.0,W,N3,0.902359,0.054621,0.015473,0.008515,0.019031
1875,56220.0,W,N3,0.92554,0.047404,0.010155,0.005375,0.011527
1876,56250.0,W,N3,0.90884,0.060299,0.013346,0.005204,0.01231
1877,56280.0,W,N3,0.886733,0.063371,0.021678,0.007738,0.02048
1878,56310.0,W,N3,0.840765,0.076886,0.028147,0.016486,0.037716
1879,56340.0,W,N1,0.838273,0.066501,0.032247,0.018234,0.044745
1880,56370.0,W,N3,0.850712,0.092736,0.024097,0.008592,0.023863
1881,56400.0,W,N3,0.881256,0.04853,0.02218,0.012724,0.03531
1882,56430.0,W,N3,0.865731,0.076931,0.023366,0.010605,0.023367
1883,56460.0,W,N3,0.893151,0.060638,0.018815,0.007817,0.019579
1884,56490.0,W,N3,0.8534,0.070463,0.025276,0.017483,0.033378
1885,56520.0,W,N3,0.877531,0.074786,0.02073,0.008795,0.018158
1886,56550.0,W,N3,0.825598,0.111189,0.025824,0.009367,0.028021
1887,56580.0,W,N3,0.845254,0.092501,0.026187,0.010801,0.025256
1888,56610.0,W,N3,0.879824,0.057839,0.023566,0.01179,0.026981
1889,56640.0,W,N1,0.805738,0.090984,0.036082,0.020045,0.047151
1890,56670.0,W,N3,0.797898,0.08727,0.037554,0.021515,0.055763
1891,56700.0,W,N3,0.855354,0.066726,0.026037,0.016994,0.03489
1892,56730.0,W,N3,0.858904,0.049887,0.029337,0.019969,0.041903
1893,56760.0,W,N3,0.836996,0.094193,0.028217,0.014535,0.026059
1894,56790.0,W,N3,0.887913,0.095452,0.009868,0.00296,0.003806
1895,56820.0,W,N3,0.890652,0.080553,0.015771,0.004682,0.008342
1896,56850.0,W,N3,0.907623,0.071905,0.011222,0.003816,0.005434
1897,56880.0,W,N3,0.904154,0.07327,0.010424,0.00428,0.007872
1898,56910.0,W,N3,0.873521,0.093788,0.016738,0.005856,0.010096
1899,56940.0,W,N3,0.897116,0.055674,0.019392,0.009403,0.018416
1900,56970.0,W,N3,0.768092,0.14983,0.040069,0.026957,0.015053
1901,57000.0,W,N3,0.880085,0.087318,0.019149,0.005962,0.007487
1902,57030.0,W,N3,0.894543,0.077579,0.015143,0.00491,0.007825
1903,57060.0,W,N3,0.921006,0.058274,0.012049,0.00381,0.004861
1904,57090.0,W,N3,0.895196,0.084024,0.011879,0.003677,0.005224
1905,57120.0,W,N3,0.903972,0.069852,0.013647,0.00516,0.007369
1906,57150.0,W,N3,0.922801,0.052572,0.012404,0.004393,0.007829
1907,57180.0,W,N3,0.884584,0.088591,0.016032,0.004396,0.006396
1908,57210.0,W,N3,0.902613,0.07421,0.012609,0.004331,0.006237
1909,57240.0,W,N3,0.922496,0.052749,0.013405,0.004229,0.007121
1910,57270.0,W,N3,0.90224,0.062285,0.018808,0.006067,0.010601
1911,57300.0,W,N3,0.772752,0.147864,0.044789,0.014542,0.020053
1912,57330.0,W,N3,0.799522,0.126045,0.040594,0.012544,0.021295
1913,57360.0,W,N3,0.79036,0.127071,0.036612,0.014864,0.031093
1914,57390.0,W,N3,0.835933,0.06919,0.031424,0.018886,0.044567
1915,57420.0,W,N3,0.789967,0.095818,0.042071,0.024553,0.047592
1916,57450.0,W,N3,0.831999,0.080962,0.035307,0.017891,0.03384
1917,57480.0,W,N3,0.766294,0.119905,0.043023,0.022343,0.048435
1918,57510.0,W,N3,0.76744,0.118341,0.042795,0.023712,0.047711
1919,57540.0,W,N1,0.838944,0.082584,0.031784,0.014365,0.032323
1920,57570.0,W,N3,0.852713,0.07064,0.028181,0.017021,0.031445
1921,57600.0,W,N3,0.888686,0.066235,0.017631,0.009418,0.01803
1922,57630.0,W,N3,0.853908,0.05847,0.028358,0.019397,0.039867
1923,57660.0,W,N1,0.781666,0.065313,0.046373,0.036727,0.069921
1924,57690.0,W,N1,0.794657,0.067107,0.037619,0.029142,0.071475
1925,57720.0,W,N3,0.82714,0.076861,0.029219,0.02347,0.043309
1926,57750.0,W,N1,0.771874,0.081335,0.045139,0.031652,0.070001
1927,57780.0,W,N3,0.862848,0.049526,0.029589,0.019204,0.038833
1928,57810.0,W,N1,0.79197,0.070721,0.043984,0.028138,0.065187
1929,57840.0,W,N3,0.867605,0.054426,0.026793,0.016616,0.03456
1930,57870.0,W,N3,0.845865,0.060153,0.032647,0.018792,0.042543
1931,57900.0,W,N1,0.725558,0.089449,0.053233,0.039689,0.092071
1932,57930.0,W,N1,0.810854,0.090376,0.037926,0.019071,0.041773
1933,57960.0,W,N3,0.837211,0.083541,0.032919,0.015065,0.031263
1934,57990.0,W,N3,0.879446,0.058377,0.023313,0.009763,0.029101
1935,58020.0,W,N3,0.831727,0.072613,0.038155,0.018492,0.039014
1936,58050.0,W,N3,0.812797,0.086829,0.036927,0.020598,0.04285
1937,58080.0,W,N3,0.832548,0.085428,0.030603,0.015717,0.035705
1938,58110.0,W,N3,0.836443,0.07691,0.030639,0.015035,0.040974
1939,58140.0,W,N1,0.823761,0.078142,0.033952,0.019234,0.044911
1940,58170.0,W,N3,0.904943,0.047191,0.016581,0.007011,0.024274
1941,58200.0,W,N3,0.877844,0.071147,0.020468,0.008959,0.021582
1942,58230.0,W,N3,0.928041,0.040095,0.012792,0.005745,0.013328
1943,58260.0,W,N3,0.852465,0.073191,0.02544,0.014227,0.034676
1944,58290.0,W,N3,0.89252,0.05966,0.022118,0.00867,0.017033
1945,58320.0,W,N3,0.898757,0.07016,0.015847,0.005217,0.010018
1946,58350.0,W,N3,0.907461,0.066358,0.01436,0.004308,0.007514
1947,58380.0,W,N3,0.897796,0.065978,0.018492,0.005692,0.012042
1948,58410.0,W,N3,0.84031,0.077239,0.028304,0.015181,0.038967
1949,58440.0,W,N3,0.917368,0.052581,0.011655,0.006102,0.012295
1950,58470.0,W,N3,0.901859,0.047238,0.018799,0.009123,0.022982
1951,58500.0,W,N3,0.905043,0.051589,0.018528,0.007332,0.017508
1952,58530.0,W,N3,0.895648,0.060933,0.017922,0.007911,0.017585
1953,58560.0,W,N3,0.918299,0.046628,0.012841,0.00608,0.016151
1954,58590.0,W,N3,0.899387,0.058395,0.01803,0.007487,0.016701
1955,58620.0,W,N3,0.907506,0.056057,0.017239,0.006072,0.013125
1956,58650.0,W,N1,0.873179,0.064709,0.023523,0.011241,0.027348
1957,58680.0,W,N3,0.855877,0.068823,0.029288,0.013656,0.032356
1958,58710.0,W,N3,0.884275,0.049225,0.023979,0.013405,0.029116
1959,58740.0,W,N3,0.80189,0.072129,0.043423,0.026513,0.056046
1960,58770.0,W,N3,0.777044,0.082824,0.043574,0.032064,0.064495
1961,58800.0,W,N3,0.772076,0.077875,0.040569,0.022073,0.087408
1962,58830.0,W,N3,0.816064,0.070155,0.0309,0.020628,0.062253
1963,58860.0,W,N3,0.891194,0.05776,0.020117,0.008996,0.021933
1964,58890.0,W,N3,0.907025,0.048583,0.017003,0.008254,0.019136
1965,58920.0,W,N3,0.897446,0.061895,0.017897,0.006262,0.0165
1966,58950.0,W,N3,0.905716,0.046894,0.01813,0.008881,0.020379
1967,58980.0,W,N3,0.864916,0.075927,0.021732,0.011963,0.025461
1968,59010.0,W,N3,0.862493,0.068905,0.023353,0.014616,0.030634
1969,59040.0,W,N3,0.867882,0.064649,0.021108,0.014741,0.03162
1970,59070.0,W,N3,0.878513,0.052267,0.022771,0.013157,0.033292
1971,59100.0,W,N3,0.751305,0.071191,0.053355,0.033476,0.090673
1972,59130.0,W,N1,0.687446,0.094366,0.061962,0.040993,0.115233
1973,59160.0,W,N3,0.705323,0.100117,0.063502,0.03425,0.096807
1974,59190.0,W,N3,0.810593,0.062896,0.037574,0.025713,0.063224
1975,59220.0,W,N3,0.849793,0.059131,0.029516,0.016144,0.045416
1976,59250.0,W,N1,0.700029,0.098015,0.064598,0.039057,0.098301
1977,59280.0,W,N3,0.794514,0.068018,0.043969,0.023171,0.070328
1978,59310.0,W,N3,0.807913,0.079305,0.035639,0.019249,0.057894
1979,59340.0,W,N3,0.804242,0.063997,0.039254,0.024966,0.06754
1980,59370.0,W,N3,0.827933,0.066664,0.034204,0.021292,0.049906
1981,59400.0,W,N3,0.830219,0.060512,0.034613,0.023211,0.051445
1982,59430.0,W,N3,0.722991,0.073252,0.0624,0.041147,0.10021
1983,59460.0,W,N3,0.865613,0.03524,0.030013,0.020176,0.048958
1984,59490.0,W,N3,0.854339,0.056828,0.027126,0.018793,0.042913
1985,59520.0,W,N1,0.771063,0.076995,0.044911,0.030227,0.076805
1986,59550.0,W,N1,0.782552,0.080117,0.044378,0.025056,0.067897
1987,59580.0,W,N3,0.817772,0.056808,0.036036,0.024829,0.064555
1988,59610.0,W,N1,0.776708,0.072934,0.04106,0.026622,0.082675
1989,59640.0,W,N3,0.810859,0.06017,0.032797,0.027395,0.068779
1990,59670.0,W,N1,0.728867,0.07756,0.061635,0.034545,0.097393
1991,59700.0,W,N3,0.832561,0.064417,0.033128,0.020705,0.049188
1992,59730.0,W,N3,0.846044,0.045347,0.028317,0.020529,0.059763
1993,59760.0,W,N3,0.798356,0.066668,0.037464,0.02549,0.072021
1994,59790.0,W,N3,0.840619,0.040587,0.031511,0.025587,0.061696
1995,59820.0,W,N3,0.760829,0.101268,0.046661,0.027779,0.063462
1996,59850.0,W,N3,0.816404,0.068981,0.034513,0.021898,0.058204
1997,59880.0,W,N1,0.742529,0.100713,0.047741,0.026803,0.082214
1998,59910.0,W,N3,0.758771,0.088439,0.050399,0.03408,0.06831
1999,59940.0,W,N1,0.771363,0.09193,0.04711,0.024739,0.064859
2000,59970.0,W,N3,0.784324,0.088572,0.034189,0.024603,0.068312
2001,60000.0,W,N3,0.732181,0.091511,0.051442,0.036233,0.088632
2002,60030.0,W,N3,0.721652,0.102715,0.049111,0.03777,0.088752
2003,60060.0,W,N1,0.743066,0.09902,0.045448,0.025982,0.086483
2004,60090.0,W,N3,0.767258,0.078154,0.047031,0.034523,0.073034
2005,60120.0,W,N1,0.725541,0.115226,0.04656,0.027621,0.085052
2006,60150.0,W,N3,0.766473,0.077242,0.043339,0.031213,0.081732
2007,60180.0,W,N3,0.786197,0.062731,0.044459,0.027101,0.079512
2008,60210.0,W,N1,0.736876,0.082331,0.052169,0.035244,0.09338
2009,60240.0,W,N3,0.829511,0.066097,0.03022,0.021124,0.053049
2010,60270.0,W,N1,0.765725,0.088647,0.040533,0.02612,0.078975
2011,60300.0,W,N3,0.80595,0.093203,0.036187,0.018519,0.046142
2012,60330.0,W,N3,0.754801,0.069371,0.045617,0.036393,0.093818
2013,60360.0,W,N3,0.725558,0.088358,0.04951,0.034888,0.101686
2014,60390.0,W,N3,0.777217,0.07031,0.040995,0.025806,0.085673
2015,60420.0,W,N3,0.691005,0.082659,0.067888,0.042281,0.116168
2016,60450.0,W,N3,0.746342,0.081454,0.047948,0.035425,0.088831
2017,60480.0,W,N1,0.756591,0.06473,0.049871,0.035124,0.093684
2018,60510.0,W,N3,0.818559,0.063482,0.03788,0.026991,0.053088
2019,60540.0,W,N3,0.884297,0.063016,0.019866,0.009463,0.023358
2020,60570.0,W,N3,0.888842,0.058675,0.019871,0.009296,0.023316
2021,60600.0,W,N3,0.853013,0.07871,0.024074,0.014264,0.029939
2022,60630.0,W,N3,0.892361,0.061229,0.019665,0.00782,0.018925
2023,60660.0,W,N3,0.865176,0.087229,0.020778,0.00916,0.017657
2024,60690.0,W,N3,0.849169,0.089454,0.025023,0.010485,0.025869
2025,60720.0,W,N3,0.845143,0.082228,0.024189,0.012424,0.036016
2026,60750.0,W,N3,0.766032,0.1147,0.04014,0.023999,0.055129
2027,60780.0,W,N3,0.860529,0.072451,0.024931,0.010319,0.03177
2028,60810.0,W,N3,0.853885,0.078686,0.024377,0.013366,0.029686
2029,60840.0,W,N3,0.914818,0.050684,0.015356,0.006556,0.012586
2030,60870.0,W,N3,0.845095,0.101728,0.024775,0.009645,0.018758
2031,60900.0,W,N3,0.917347,0.05787,0.012102,0.004334,0.008347
2032,60930.0,W,N3,0.918601,0.056337,0.011685,0.004353,0.009025
2033,60960.0,W,N3,0.923132,0.048098,0.012296,0.005327,0.011147
2034,60990.0,W,N3,0.86929,0.086104,0.021968,0.007849,0.014789
2035,61020.0,W,N3,0.853759,0.095682,0.022915,0.008674,0.018969
2036,61050.0,W,N3,0.900697,0.067298,0.015341,0.005372,0.011293
2037,61080.0,W,N3,0.758807,0.078816,0.040718,0.031905,0.089754
2038,61110.0,W,N3,0.889011,0.072838,0.017921,0.007283,0.012948
2039,61140.0,W,N3,0.884716,0.063456,0.019002,0.010054,0.022772
2040,61170.0,W,N1,0.832786,0.093164,0.028049,0.016171,0.029829
2041,61200.0,W,N3,0.836396,0.098633,0.025989,0.011346,0.027635
2042,61230.0,W,N3,0.893249,0.069832,0.016157,0.006542,0.01422
2043,61260.0,W,N3,0.901189,0.064471,0.015176,0.00676,0.012404
2044,61290.0,W,N3,0.906505,0.055575,0.014737,0.006679,0.016504
2045,61320.0,W,N3,0.854628,0.09775,0.021031,0.008176,0.018415
2046,61350.0,W,N3,0.917638,0.053969,0.013317,0.005434,0.009643
2047,61380.0,W,N3,0.912292,0.057271,0.01642,0.004704,0.009314
2048,61410.0,W,N3,0.917844,0.049369,0.014742,0.006404,0.011639
2049,61440.0,W,N3,0.751789,0.137719,0.039159,0.019009,0.052324
2050,61470.0,W,N3,0.873773,0.077649,0.020975,0.007853,0.01975
2051,61500.0,W,N3,0.918303,0.049329,0.014344,0.005639,0.012386
2052,61530.0,W,N3,0.882824,0.059683,0.021201,0.010693,0.0256
2053,61560.0,W,N3,0.894659,0.062941,0.015079,0.007742,0.019579
2054,61590.0,W,N1,0.830104,0.102863,0.02528,0.011931,0.029822
2055,61620.0,W,N3,0.891909,0.05722,0.018978,0.008643,0.02325
2056,61650.0,W,N3,0.909463,0.05111,0.015566,0.007227,0.016633
2057,61680.0,W,N3,0.933974,0.034721,0.013251,0.005115,0.012939
2058,61710.0,W,N3,0.87348,0.073383,0.02241,0.008795,0.021933
2059,61740.0,W,N3,0.873351,0.067366,0.022878,0.010796,0.025609
2060,61770.0,W,N3,0.935668,0.04065,0.010119,0.00404,0.009524
2061,61800.0,W,N3,0.946429,0.033691,0.009288,0.003849,0.006743
2062,61830.0,W,N3,0.929141,0.046218,0.011126,0.004501,0.009014
2063,61860.0,W,N3,0.917374,0.047852,0.014475,0.006285,0.014014
2064,61890.0,W,N3,0.878109,0.060757,0.020357,0.011354,0.029423
2065,61920.0,W,N3,0.90406,0.04803,0.014101,0.008564,0.025245
2066,61950.0,W,N3,0.875768,0.070524,0.023595,0.010007,0.020106
2067,61980.0,W,N3,0.867375,0.073678,0.025601,0.010827,0.022519
2068,62010.0,W,N3,0.856008,0.080377,0.023672,0.012895,0.027047
2069,62040.0,W,N3,0.916629,0.047855,0.013791,0.006908,0.014816
2070,62070.0,W,N3,0.899209,0.056654,0.015366,0.007625,0.021147
2071,62100.0,W,N3,0.795139,0.065804,0.041486,0.032903,0.064668
2072,62130.0,W,N3,0.85234,0.064826,0.024296,0.014466,0.044072
2073,62160.0,W,N3,0.846889,0.06471,0.031713,0.01446,0.042228
2074,62190.0,W,N3,0.908399,0.05351,0.014899,0.00693,0.016262
2075,62220.0,W,N3,0.808727,0.070773,0.035807,0.024914,0.059778
2076,62250.0,W,N3,0.883005,0.051346,0.019447,0.013047,0.033156
2077,62280.0,W,N3,0.902067,0.052278,0.016896,0.008591,0.020168
2078,62310.0,W,N3,0.884515,0.05815,0.022004,0.009646,0.025685
2079,62340.0,W,N3,0.875483,0.06856,0.021549,0.009212,0.025195
2080,62370.0,W,N3,0.846672,0.070053,0.032252,0.015511,0.035512
2081,62400.0,W,N3,0.873603,0.070594,0.021909,0.009679,0.024215
2082,62430.0,W,N3,0.870603,0.062554,0.022944,0.010799,0.0331
2083,62460.0,W,N3,0.879151,0.056983,0.022494,0.011586,0.029787
2084,62490.0,W,N3,0.874746,0.068183,0.020571,0.010978,0.025523
2085,62520.0,W,N3,0.868405,0.067314,0.022354,0.012812,0.029114
2086,62550.0,W,N3,0.91462,0.05163,0.014145,0.005244,0.014361
2087,62580.0,W,N3,0.888771,0.06074,0.019039,0.009141,0.022308
2088,62610.0,W,N3,0.89009,0.059166,0.020607,0.010151,0.019986
2089,62640.0,W,N3,0.833237,0.084543,0.031289,0.012212,0.038719
2090,62670.0,W,N3,0.881269,0.071911,0.017935,0.007745,0.02114
2091,62700.0,W,N3,0.892423,0.054583,0.018964,0.008683,0.025347
2092,62730.0,W,N3,0.902874,0.060774,0.013662,0.007063,0.015628
2093,62760.0,W,N3,0.901305,0.052599,0.016727,0.008567,0.020802
2094,62790.0,W,N3,0.911134,0.042613,0.015947,0.007998,0.022308
2095,62820.0,W,N3,0.902655,0.049523,0.016495,0.009233,0.022094
2096,62850.0,W,N3,0.897271,0.047715,0.017638,0.010634,0.026741
2097,62880.0,W,N3,0.857552,0.07698,0.025189,0.010773,0.029506
2098,62910.0,W,N3,0.910489,0.040196,0.015957,0.010105,0.023253
2099,62940.0,W,N3,0.881635,0.052465,0.02258,0.010012,0.033309
2100,62970.0,W,N3,0.816409,0.069738,0.03433,0.020342,0.059181
2101,63000.0,W,N3,0.837181,0.066154,0.026515,0.020956,0.049194
2102,63030.0,W,N3,0.805784,0.077724,0.035092,0.022407,0.058993
2103,63060.0,W,N3,0.767173,0.093507,0.038095,0.028289,0.072936
2104,63090.0,W,N3,0.86589,0.069388,0.022858,0.014258,0.027606
2105,63120.0,W,N3,0.833563,0.072927,0.036094,0.019116,0.038299
2106,63150.0,W,N3,0.873551,0.057794,0.026102,0.012444,0.030109
2107,63180.0,W,N3,0.842874,0.060603,0.035561,0.01796,0.043002
2108,63210.0,W,N3,0.803844,0.065104,0.039255,0.026212,0.065585
2109,63240.0,W,N3,0.800521,0.067771,0.038109,0.030011,0.063589
2110,63270.0,W,N3,0.872332,0.068485,0.022144,0.01041,0.026629
2111,63300.0,W,N3,0.881334,0.061533,0.021452,0.009706,0.025976
2112,63330.0,W,N3,0.873075,0.073203,0.019841,0.009154,0.024727
2113,63360.0,W,N3,0.897151,0.04581,0.019807,0.011422,0.02581
2114,63390.0,W,N3,0.873026,0.05279,0.023563,0.013237,0.037384
2115,63420.0,W,N3,0.839924,0.079647,0.026656,0.01412,0.039653
2116,63450.0,W,N3,0.836554,0.068463,0.034583,0.019643,0.040757
2117,63480.0,W,N3,0.866026,0.078571,0.024115,0.009891,0.021397
2118,63510.0,W,N3,0.789242,0.104901,0.047555,0.017019,0.041282
2119,63540.0,W,N3,0.849721,0.082055,0.027529,0.013376,0.027319
2120,63570.0,W,N3,0.87067,0.069104,0.024787,0.0099,0.025538
2121,63600.0,W,N3,0.884337,0.062582,0.020661,0.010633,0.021787
2122,63630.0,W,N3,0.866242,0.067184,0.024499,0.01331,0.028765
2123,63660.0,W,N3,0.902884,0.057924,0.016544,0.006909,0.015739
2124,63690.0,W,N3,0.891335,0.064584,0.018475,0.007708,0.017897
2125,63720.0,W,N3,0.899566,0.06136,0.015425,0.00777,0.015879
2126,63750.0,W,N3,0.926569,0.045812,0.012842,0.004915,0.009861
2127,63780.0,W,N3,0.860981,0.070356,0.025313,0.012699,0.030652
2128,63810.0,W,N3,0.878511,0.065168,0.022523,0.009686,0.024113
2129,63840.0,W,N3,0.792777,0.087511,0.037141,0.022653,0.059918
2130,63870.0,W,N3,0.829223,0.088009,0.028807,0.015503,0.038458
2131,63900.0,W,N3,0.83896,0.073133,0.030681,0.016495,0.040732
2132,63930.0,W,N3,0.894047,0.054208,0.017557,0.009231,0.024957
2133,63960.0,W,N3,0.887345,0.061589,0.019539,0.010497,0.02103
2134,63990.0,W,N3,0.883531,0.069164,0.018392,0.008731,0.020182
2135,64020.0,W,N3,0.876405,0.067669,0.019085,0.010318,0.026523
2136,64050.0,W,N3,0.882076,0.054203,0.017334,0.01419,0.032197
2137,64080.0,W,N3,0.822809,0.07703,0.036338,0.019271,0.044551
2138,64110.0,W,N3,0.78449,0.083986,0.04578,0.026315,0.059428
2139,64140.0,W,N3,0.82416,0.090744,0.03516,0.015064,0.034872
2140,64170.0,W,N3,0.808163,0.080239,0.038575,0.023513,0.049511
2141,64200.0,W,N1,0.819333,0.085511,0.034843,0.018205,0.042107
2142,64230.0,W,N3,0.898218,0.056126,0.018729,0.008163,0.018763
2143,64260.0,W,N3,0.907033,0.045519,0.018727,0.008549,0.020172
2144,64290.0,W,N3,0.894746,0.051047,0.019769,0.009575,0.024864
2145,64320.0,W,N3,0.848698,0.064259,0.029081,0.018779,0.039184
2146,64350.0,W,N3,0.752226,0.134911,0.040601,0.019047,0.053215
2147,64380.0,W,N3,0.825572,0.071902,0.031978,0.018577,0.051971
2148,64410.0,W,N3,0.823168,0.082711,0.032395,0.017205,0.044522
2149,64440.0,W,N3,0.886392,0.061469,0.022032,0.008933,0.021174
2150,64470.0,W,N3,0.781418,0.097753,0.042761,0.02633,0.051738
2151,64500.0,W,N3,0.719979,0.145055,0.053506,0.022709,0.058752
2152,64530.0,W,N3,0.821615,0.082526,0.030188,0.016296,0.049376
2153,64560.0,W,N3,0.849086,0.087862,0.026177,0.010077,0.026798
2154,64590.0,W,N3,0.798423,0.076505,0.038947,0.023874,0.062252
2155,64620.0,W,N3,0.858382,0.072715,0.028304,0.01017,0.03043
2156,64650.0,W,N3,0.814051,0.064566,0.033543,0.023157,0.064683
2157,64680.0,W,N1,0.643717,0.088365,0.084086,0.04767,0.136162
2158,64710.0,W,N3,0.792775,0.087122,0.035372,0.017901,0.06683
2159,64740.0,W,N3,0.81247,0.078607,0.030474,0.01694,0.061509
2160,64770.0,W,N1,0.716806,0.106514,0.051717,0.030351,0.094611
2161,64800.0,W,N3,0.621619,0.158542,0.07857,0.034654,0.106615
2162,64830.0,W,N1,0.783293,0.085395,0.044662,0.02128,0.06537
2163,64860.0,W,N3,0.743908,0.120255,0.047665,0.024951,0.063222
2164,64890.0,W,N3,0.738584,0.143506,0.042268,0.018665,0.056977
2165,64920.0,W,N3,0.766955,0.117155,0.043586,0.015339,0.056966
2166,64950.0,W,N1,0.833143,0.081813,0.028589,0.013712,0.042743
2167,64980.0,W,N3,0.860013,0.070524,0.025832,0.011949,0.031681
2168,65010.0,W,N3,0.907683,0.046973,0.017141,0.007826,0.020377
2169,65040.0,W,N3,0.872346,0.065983,0.021996,0.010878,0.028797
2170,65070.0,W,N3,0.873863,0.070735,0.019088,0.010176,0.026138
2171,65100.0,W,N3,0.896703,0.055854,0.016152,0.007931,0.02336
2172,65130.0,W,N3,0.907618,0.045552,0.01573,0.007691,0.023408
2173,65160.0,W,N3,0.857759,0.067972,0.026987,0.012941,0.034341
2174,65190.0,W,N3,0.863784,0.069036,0.021524,0.013566,0.03209
2175,65220.0,W,N3,0.854471,0.063585,0.028112,0.013927,0.039906
2176,65250.0,W,N3,0.878104,0.068097,0.018886,0.008581,0.026332
2177,65280.0,W,N1,0.864937,0.075293,0.022141,0.010654,0.026976
2178,65310.0,W,N3,0.865856,0.063921,0.025531,0.011638,0.033054
2179,65340.0,W,N3,0.872173,0.053317,0.025541,0.015185,0.033784
2180,65370.0,W,N1,0.831952,0.086826,0.030484,0.013874,0.036864
2181,65400.0,W,N3,0.890245,0.054835,0.019263,0.010853,0.024803
2182,65430.0,W,N3,0.888381,0.056251,0.021035,0.011331,0.023001
2183,65460.0,W,N3,0.839354,0.083194,0.023741,0.013344,0.040368
2184,65490.0,W,N3,0.823604,0.075688,0.034336,0.018737,0.047635
2185,65520.0,W,N3,0.808675,0.087471,0.03196,0.02315,0.048743
2186,65550.0,W,N3,0.855695,0.075075,0.022488,0.010931,0.035811
2187,65580.0,W,N3,0.858492,0.075235,0.025567,0.011356,0.02935
2188,65610.0,W,N3,0.856626,0.071046,0.023696,0.014359,0.034273
2189,65640.0,W,N3,0.910079,0.046287,0.015864,0.008578,0.019191
2190,65670.0,W,N3,0.879279,0.064643,0.020255,0.009841,0.025982
2191,65700.0,W,N3,0.859858,0.08911,0.018527,0.010983,0.021522
2192,65730.0,W,N3,0.856292,0.078245,0.024913,0.011585,0.028964
2193,65760.0,W,N3,0.879702,0.071723,0.018773,0.008179,0.021623
2194,65790.0,W,N3,0.837885,0.102846,0.025892,0.010786,0.022591
2195,65820.0,W,N3,0.850964,0.073935,0.024003,0.014652,0.036447
2196,65850.0,W,N3,0.886145,0.05263,0.021232,0.011994,0.028
2197,65880.0,W,N3,0.809338,0.081401,0.042282,0.019602,0.047377
2198,65910.0,W,N3,0.800211,0.098402,0.033626,0.020565,0.047195
2199,65940.0,W,N1,0.808624,0.094183,0.035161,0.014158,0.047873
2200,65970.0,W,N3,0.862878,0.065817,0.024862,0.01261,0.033834
2201,66000.0,W,N3,0.902045,0.050491,0.018853,0.006534,0.022077
2202,66030.0,W,N3,0.862404,0.065472,0.027056,0.011442,0.033625
