epoch,start_sec,expert_stage,pred_stage,rel_delta,rel_theta,rel_alpha,rel_sigma,rel_beta
1842,55230.0,W,N3,0.901854,0.066496,0.013372,0.005224,0.013053
1843,55260.0,W,N3,0.870402,0.075614,0.01934,0.009598,0.025047
1844,55290.0,W,N3,0.874478,0.058239,0.023815,0.011873,0.031596
1845,55320.0,W,N3,0.882385,0.065865,0.019357,0.008143,0.02425
1846,55350.0,W,N3,0.754986,0.138526,0.038671,0.017161,0.050657
1847,55380.0,W,N3,0.902691,0.053302,0.015898,0.007676,0.020433
1848,55410.0,W,N3,0.834232,0.100071,0.027279,0.010722,0.027696
1849,55440.0,W,N3,0.865365,0.070802,0.022592,0.010595,0.030646
1850,55470.0,W,N1,0.838679,0.07442,0.031839,0.01614,0.038921
1851,55500.0,W,N3,0.856061,0.072955,0.024737,0.012252,0.033995
1852,55530.0,W,N3,0.787031,0.085897,0.036839,0.023855,0.066377
1853,55560.0,W,N3,0.827908,0.093005,0.032964,0.01272,0.033402
1854,55590.0,W,N3,0.869212,0.070376,0.025038,0.011872,0.023502
1855,55620.0,W,N3,0.797739,0.093305,0.043622,0.020263,0.04507
1856,55650.0,W,N1,0.754812,0.11784,0.039486,0.022624,0.065239
1857,55680.0,W,N3,0.871964,0.06492,0.024317,0.009789,0.029011
1858,55710.0,W,N3,0.845524,0.078858,0.025986,0.011226,0.038406
1859,55740.0,W,N3,0.86102,0.066257,0.026648,0.012965,0.033109
1860,55770.0,W,N3,0.854846,0.097207,0.018257,0.007483,0.022207
1861,55800.0,W,N3,0.889635,0.055168,0.017852,0.009182,0.028162
1862,55830.0,W,N3,0.830878,0.076975,0.026989,0.020733,0.044424
1863,55860.0,W,N3,0.870711,0.075963,0.022781,0.010295,0.02025
1864,55890.0,W,N3,0.884835,0.063637,0.019013,0.008743,0.023772
1865,55920.0,W,N1,0.840846,0.085073,0.026408,0.012309,0.035364
1866,55950.0,W,N3,0.885051,0.06152,0.020309,0.009353,0.023768
1867,55980.0,W,N3,0.851456,0.078654,0.02249,0.011226,0.036175
1868,56010.0,W,N3,0.882752,0.065116,0.018684,0.009136,0.024312
1869,56040.0,W,N3,0.897009,0.041972,0.021502,0.010358,0.029158
1870,56070.0,W,N1,0.88102,0.060306,0.022194,0.010112,0.026369
1871,56100.0,W,N3,0.865474,0.064633,0.024685,0.012045,0.033162
1872,56130.0,W,N3,0.880176,0.063468,0.02091,0.01002,0.025427
1873,56160.0,W,N1,0.825386,0.077986,0.028633,0.016804,0.05119
1874,56190.0,W,N1,0.840961,0.078154,0.023318,0.014833,0.042734
1875,56220.0,W,N1,0.75085,0.111109,0.040722,0.024499,0.07282
1876,56250.0,W,N3,0.878431,0.064216,0.02248,0.010216,0.024657
1877,56280.0,W,N3,0.812776,0.084884,0.034849,0.017292,0.0502
1878,56310.0,W,N3,0.877615,0.071744,0.017354,0.009029,0.024258
1879,56340.0,W,N1,0.812055,0.082946,0.031966,0.018957,0.054075
1880,56370.0,W,N3,0.884036,0.055844,0.023046,0.010404,0.026671
1881,56400.0,W,N3,0.822193,0.08405,0.029078,0.016576,0.048102
1882,56430.0,W,N3,0.844435,0.07373,0.029373,0.014195,0.038267
1883,56460.0,W,N3,0.841045,0.065348,0.030913,0.014975,0.047719
1884,56490.0,W,N1,0.832417,0.077204,0.034782,0.015842,0.039755
1885,56520.0,W,N3,0.868862,0.061113,0.020985,0.010486,0.038554
1886,56550.0,W,N3,0.824226,0.082659,0.031386,0.015582,0.046146
1887,56580.0,W,N3,0.842472,0.074455,0.029583,0.012846,0.040644
1888,56610.0,W,N3,0.833151,0.082793,0.029191,0.013525,0.04134
1889,56640.0,W,N3,0.867567,0.069522,0.024161,0.009671,0.029079
1890,56670.0,W,N3,0.750439,0.151595,0.038559,0.016756,0.042651
1891,56700.0,W,N3,0.854181,0.073966,0.025752,0.011757,0.034343
1892,56730.0,W,N3,0.89976,0.051474,0.01648,0.008887,0.023399
1893,56760.0,W,N3,0.877236,0.068679,0.021025,0.008634,0.024426
1894,56790.0,W,N3,0.839052,0.066464,0.031029,0.01406,0.049395
1895,56820.0,W,N1,0.809893,0.105881,0.027415,0.014628,0.042183
1896,56850.0,W,N3,0.82876,0.069144,0.031758,0.019901,0.050437
1897,56880.0,W,N3,0.806948,0.09181,0.036252,0.018829,0.04616
1898,56910.0,W,N1,0.840226,0.073925,0.028353,0.015179,0.042317
1899,56940.0,W,N3,0.820791,0.091216,0.030792,0.013743,0.043458
1900,56970.0,W,N3,0.840518,0.091258,0.025434,0.012733,0.030056
1901,57000.0,W,N3,0.905738,0.058705,0.014262,0.006466,0.014829
1902,57030.0,W,N3,0.870457,0.075373,0.023411,0.010042,0.020717
1903,57060.0,W,N3,0.918816,0.043449,0.015325,0.006677,0.015733
1904,57090.0,W,N3,0.846553,0.082275,0.025645,0.013351,0.032176
1905,57120.0,W,N3,0.86146,0.077607,0.02329,0.010587,0.027057
1906,57150.0,W,N3,0.876115,0.058131,0.021254,0.011248,0.033252
1907,57180.0,W,N3,0.866653,0.050799,0.025257,0.013346,0.043946
1908,57210.0,W,N3,0.857767,0.064855,0.024221,0.013471,0.039686
1909,57240.0,W,N3,0.831822,0.077597,0.028254,0.016254,0.046073
1910,57270.0,W,N3,0.861933,0.065788,0.023529,0.01372,0.03503
1911,57300.0,W,N3,0.841361,0.085499,0.028406,0.012219,0.032515
1912,57330.0,W,N3,0.886986,0.067155,0.017446,0.008673,0.019741
1913,57360.0,W,N3,0.885622,0.068733,0.018243,0.008274,0.019127
1914,57390.0,W,N1,0.747521,0.09629,0.049185,0.027031,0.079972
1915,57420.0,W,N3,0.83817,0.083979,0.028374,0.012902,0.036574
1916,57450.0,W,N3,0.840187,0.086134,0.025353,0.012061,0.036265
1917,57480.0,W,N1,0.82793,0.086379,0.032474,0.016162,0.037055
1918,57510.0,W,N3,0.824979,0.085842,0.034193,0.016357,0.038629
1919,57540.0,W,N3,0.863528,0.072395,0.025331,0.010672,0.028075
1920,57570.0,W,N3,0.839483,0.083049,0.027363,0.014485,0.03562
1921,57600.0,W,N3,0.845754,0.076663,0.028172,0.012443,0.036968
1922,57630.0,W,N3,0.859984,0.069835,0.026514,0.012523,0.031144
1923,57660.0,W,N3,0.849665,0.073651,0.025062,0.013249,0.038372
1924,57690.0,W,N3,0.836919,0.074675,0.033211,0.013382,0.041813
1925,57720.0,W,N3,0.745014,0.123092,0.042696,0.023028,0.06617
1926,57750.0,W,N3,0.851067,0.061087,0.028302,0.015127,0.044416
1927,57780.0,W,N3,0.774887,0.114815,0.036633,0.020513,0.053152
1928,57810.0,W,N3,0.879339,0.061855,0.019741,0.009314,0.029752
1929,57840.0,W,N3,0.869104,0.065656,0.023658,0.011086,0.030496
1930,57870.0,W,N3,0.809134,0.094978,0.02959,0.013829,0.052469
1931,57900.0,W,N1,0.833114,0.071815,0.028221,0.015106,0.051744
1932,57930.0,W,N3,0.888257,0.056241,0.019346,0.010431,0.025726
1933,57960.0,W,N3,0.807631,0.084581,0.037409,0.018497,0.051881
1934,57990.0,W,N3,0.823927,0.087555,0.029668,0.014516,0.044333
1935,58020.0,W,N3,0.785687,0.097903,0.036191,0.02177,0.058449
1936,58050.0,W,N3,0.867092,0.069452,0.023042,0.01174,0.028674
1937,58080.0,W,N3,0.776407,0.083649,0.041695,0.022668,0.07558
1938,58110.0,W,N3,0.84629,0.064886,0.028974,0.015104,0.044747
1939,58140.0,W,N3,0.80764,0.090844,0.030718,0.017714,0.053084
1940,58170.0,W,N3,0.833335,0.090729,0.0242,0.013704,0.038033
1941,58200.0,W,N3,0.877529,0.065222,0.023999,0.009555,0.023695
1942,58230.0,W,N3,0.836832,0.072412,0.032664,0.015303,0.042788
1943,58260.0,W,N3,0.847319,0.085165,0.022285,0.010561,0.034669
1944,58290.0,W,N3,0.851132,0.068386,0.028344,0.014341,0.037797
1945,58320.0,W,N3,0.783517,0.105681,0.038975,0.018977,0.052849
1946,58350.0,W,N3,0.827222,0.086131,0.02766,0.015367,0.04362
1947,58380.0,W,N3,0.800295,0.094308,0.033689,0.018008,0.053699
1948,58410.0,W,N3,0.86231,0.065817,0.022703,0.011792,0.037377
1949,58440.0,W,N3,0.789839,0.099884,0.034696,0.020088,0.055494
1950,58470.0,W,N3,0.875455,0.06354,0.020791,0.010898,0.029316
1951,58500.0,W,N3,0.857552,0.060875,0.024591,0.013909,0.043072
1952,58530.0,W,N3,0.834011,0.050233,0.033034,0.019525,0.063196
1953,58560.0,W,N3,0.858196,0.0597,0.026671,0.015661,0.039772
1954,58590.0,W,N3,0.857749,0.073403,0.024389,0.010778,0.033681
1955,58620.0,W,N3,0.841456,0.084207,0.027973,0.013265,0.0331
1956,58650.0,W,N3,0.83131,0.077327,0.034003,0.016145,0.041215
1957,58680.0,W,N3,0.825005,0.094488,0.029134,0.014092,0.03728
1958,58710.0,W,N3,0.815715,0.092327,0.0261,0.016853,0.049005
1959,58740.0,W,N3,0.758889,0.118787,0.041449,0.019527,0.061348
1960,58770.0,W,N3,0.86795,0.052934,0.026215,0.013931,0.03897
1961,58800.0,W,N3,0.839308,0.086693,0.026307,0.012804,0.034889
1962,58830.0,W,N3,0.825283,0.098084,0.027133,0.013286,0.036214
1963,58860.0,W,N3,0.845218,0.083319,0.026554,0.013015,0.031894
1964,58890.0,W,N3,0.833623,0.089246,0.02309,0.012331,0.04171
1965,58920.0,W,N3,0.817437,0.089307,0.028077,0.015156,0.050023
1966,58950.0,W,N3,0.791917,0.089134,0.038039,0.019655,0.061255
1967,58980.0,W,N3,0.679281,0.121996,0.06076,0.032298,0.105665
1968,59010.0,W,N3,0.824639,0.07662,0.02956,0.016156,0.053026
1969,59040.0,W,N3,0.799996,0.070703,0.033916,0.022079,0.073307
1970,59070.0,W,N3,0.829472,0.07501,0.028818,0.016273,0.050428
1971,59100.0,W,N1,0.582334,0.151339,0.075585,0.042076,0.148667
1972,59130.0,W,N3,0.772424,0.085705,0.039797,0.024989,0.077085
1973,59160.0,W,N3,0.804818,0.092019,0.028218,0.017232,0.057713
1974,59190.0,W,N3,0.76058,0.098874,0.042612,0.027531,0.070404
1975,59220.0,W,N3,0.766462,0.116331,0.04739,0.021044,0.048773
1976,59250.0,W,N3,0.850747,0.082172,0.022439,0.013103,0.031539
1977,59280.0,W,N3,0.666442,0.138811,0.059722,0.035097,0.099928
1978,59310.0,W,N3,0.711156,0.113004,0.059584,0.030236,0.086021
1979,59340.0,W,N1,0.781139,0.099002,0.040949,0.020816,0.058094
1980,59370.0,W,N3,0.842358,0.068593,0.028305,0.01579,0.044954
1981,59400.0,W,N3,0.814181,0.091187,0.031438,0.01758,0.045614
1982,59430.0,W,N3,0.756854,0.087971,0.048841,0.025885,0.080449
1983,59460.0,W,N1,0.772947,0.091776,0.044331,0.023012,0.067934
1984,59490.0,W,N3,0.863104,0.060072,0.025403,0.013654,0.037766
1985,59520.0,W,N1,0.774689,0.098655,0.039165,0.022213,0.065277
1986,59550.0,W,N3,0.822822,0.087736,0.029374,0.015552,0.044516
1987,59580.0,W,N1,0.818038,0.082033,0.030818,0.0156,0.053511
1988,59610.0,W,N3,0.754485,0.115026,0.035945,0.021295,0.073249
1989,59640.0,W,N3,0.756327,0.1102,0.039823,0.021034,0.072617
1990,59670.0,W,N3,0.785575,0.0873,0.035809,0.021983,0.069333
1991,59700.0,W,N3,0.686191,0.118711,0.06132,0.032231,0.101547
1992,59730.0,W,N1,0.799793,0.084332,0.034642,0.019205,0.062027
1993,59760.0,W,N3,0.850741,0.074573,0.025372,0.014464,0.034849
1994,59790.0,W,N3,0.835575,0.088437,0.027098,0.013285,0.035605
1995,59820.0,W,N3,0.798739,0.073077,0.037202,0.020554,0.070428
1996,59850.0,W,N3,0.866671,0.069081,0.021411,0.011756,0.031081
1997,59880.0,W,N1,0.77761,0.113881,0.031967,0.018047,0.058495
1998,59910.0,W,N3,0.856301,0.06855,0.025658,0.014342,0.035148
1999,59940.0,W,N3,0.806024,0.095893,0.035282,0.016276,0.046524
2000,59970.0,W,N3,0.777545,0.095343,0.038648,0.021277,0.067186
2001,60000.0,W,N3,0.80999,0.081464,0.03465,0.019174,0.054721
2002,60030.0,W,N3,0.876066,0.063103,0.020543,0.010101,0.030188
2003,60060.0,W,N1,0.832383,0.079095,0.027255,0.015723,0.045543
2004,60090.0,W,N1,0.765352,0.124954,0.036278,0.019359,0.054056
2005,60120.0,W,N3,0.832065,0.077463,0.029793,0.016486,0.044193
2006,60150.0,W,N3,0.834034,0.065191,0.031125,0.017479,0.052171
2007,60180.0,W,N3,0.79291,0.091245,0.036256,0.01833,0.061259
2008,60210.0,W,N1,0.764883,0.09596,0.039987,0.026042,0.073128
2009,60240.0,W,N1,0.733505,0.108425,0.046136,0.027285,0.08465
2010,60270.0,W,N1,0.702183,0.121965,0.047559,0.030929,0.097363
2011,60300.0,W,N1,0.731495,0.120366,0.046543,0.025196,0.0764
2012,60330.0,W,N3,0.809868,0.083909,0.031542,0.016786,0.057894
2013,60360.0,W,N1,0.785311,0.098866,0.034891,0.020493,0.060439
2014,60390.0,W,N3,0.836265,0.067594,0.02896,0.016209,0.050973
2015,60420.0,W,N3,0.787956,0.092469,0.038961,0.020996,0.059619
2016,60450.0,W,N3,0.802267,0.109948,0.028671,0.015082,0.044032
2017,60480.0,W,N3,0.781013,0.118554,0.032432,0.018784,0.049217
2018,60510.0,W,N1,0.775085,0.077339,0.04394,0.024725,0.078912
2019,60540.0,W,N3,0.800157,0.081393,0.034665,0.020377,0.063409
2020,60570.0,W,N3,0.758357,0.101489,0.043663,0.023066,0.073426
2021,60600.0,W,N3,0.799009,0.079883,0.039636,0.021388,0.060085
2022,60630.0,W,N3,0.762526,0.103286,0.040605,0.022247,0.071336
2023,60660.0,W,N3,0.836185,0.073363,0.032257,0.014536,0.043659
2024,60690.0,W,N3,0.835239,0.068317,0.034239,0.01582,0.046386
2025,60720.0,W,N1,0.774027,0.108533,0.040299,0.022526,0.054615
2026,60750.0,W,N3,0.793029,0.0868,0.033203,0.02031,0.066659
2027,60780.0,W,N3,0.80217,0.092713,0.036534,0.017584,0.050999
2028,60810.0,W,N3,0.781622,0.102387,0.043305,0.018428,0.054258
2029,60840.0,W,N1,0.762308,0.078429,0.044243,0.02891,0.08611
2030,60870.0,W,N3,0.734085,0.098893,0.043909,0.031899,0.091213
2031,60900.0,W,N1,0.800634,0.084223,0.035973,0.019504,0.059667
2032,60930.0,W,N3,0.796987,0.100069,0.034783,0.019226,0.048936
2033,60960.0,W,N3,0.80427,0.112167,0.030334,0.015011,0.038218
2034,60990.0,W,N3,0.760436,0.112438,0.038051,0.022658,0.066417
2035,61020.0,W,N1,0.800758,0.120958,0.028245,0.012425,0.037615
2036,61050.0,W,N3,0.808989,0.086606,0.032682,0.019683,0.052039
2037,61080.0,W,N3,0.854953,0.075643,0.024179,0.012541,0.032684
2038,61110.0,W,N3,0.817299,0.097492,0.028549,0.016139,0.040522
2039,61140.0,W,N3,0.860176,0.075387,0.021526,0.011371,0.03154
2040,61170.0,W,N3,0.823045,0.071109,0.035803,0.018201,0.051841
2041,61200.0,W,N3,0.840214,0.079055,0.026944,0.013588,0.040198
2042,61230.0,W,N3,0.821211,0.094163,0.026407,0.016552,0.041668
2043,61260.0,W,N3,0.846123,0.082047,0.02582,0.013651,0.032358
2044,61290.0,W,N3,0.818293,0.12884,0.025149,0.008434,0.019284
2045,61320.0,W,N3,0.84285,0.084664,0.025391,0.013271,0.033824
2046,61350.0,W,N3,0.862898,0.075732,0.020516,0.010418,0.030436
2047,61380.0,W,N3,0.868943,0.075545,0.021373,0.010112,0.024027
2048,61410.0,W,N1,0.747305,0.113039,0.045253,0.025855,0.068549
2049,61440.0,W,N3,0.789691,0.103687,0.03498,0.019649,0.051993
2050,61470.0,W,N3,0.805166,0.085703,0.037351,0.017306,0.054475
2051,61500.0,W,N3,0.753116,0.115016,0.039573,0.021652,0.070643
2052,61530.0,W,N3,0.799039,0.088751,0.033455,0.020139,0.058616
2053,61560.0,W,N3,0.824762,0.08299,0.03042,0.016331,0.045496
2054,61590.0,W,N3,0.765491,0.107711,0.040994,0.022337,0.063467
2055,61620.0,W,N3,0.800832,0.088535,0.030865,0.020901,0.058866
2056,61650.0,W,N1,0.726645,0.137187,0.044667,0.022767,0.068734
2057,61680.0,W,N3,0.815563,0.105827,0.027806,0.013926,0.036878
2058,61710.0,W,N1,0.835771,0.074876,0.030023,0.015915,0.043415
2059,61740.0,W,N3,0.785452,0.119655,0.0348,0.017736,0.042357
2060,61770.0,W,N3,0.792829,0.09878,0.035587,0.020674,0.05213
2061,61800.0,W,N3,0.807777,0.102723,0.030058,0.016458,0.042984
2062,61830.0,W,N3,0.83011,0.097685,0.027577,0.014277,0.03035
2063,61860.0,W,N3,0.834594,0.091901,0.026843,0.012554,0.034106
2064,61890.0,W,N3,0.819901,0.098443,0.030901,0.014858,0.035897
2065,61920.0,W,N3,0.737369,0.120224,0.042345,0.025149,0.074913
2066,61950.0,W,N3,0.741643,0.115074,0.045516,0.022457,0.075309
2067,61980.0,W,N3,0.687607,0.138571,0.053811,0.032522,0.087489
2068,62010.0,W,N3,0.740224,0.125415,0.046545,0.024384,0.063433
2069,62040.0,W,N3,0.744414,0.124831,0.050737,0.022236,0.057782
2070,62070.0,W,N3,0.866175,0.065674,0.025254,0.011444,0.031454
2071,62100.0,W,N3,0.828347,0.071921,0.031276,0.017394,0.051062
2072,62130.0,W,N3,0.791929,0.104977,0.034424,0.017471,0.051198
2073,62160.0,W,N3,0.863302,0.075906,0.022799,0.0106,0.027394
2074,62190.0,W,N3,0.807882,0.099133,0.032903,0.015723,0.044359
2075,62220.0,W,N3,0.749625,0.117897,0.03603,0.02166,0.074788
2076,62250.0,W,N3,0.671096,0.129752,0.054905,0.037488,0.106758
2077,62280.0,W,N3,0.821008,0.081923,0.032048,0.015437,0.049583
2078,62310.0,W,N1,0.794414,0.098336,0.039327,0.01776,0.050163
2079,62340.0,W,N3,0.793156,0.096083,0.038579,0.019608,0.052574
2080,62370.0,W,N3,0.775233,0.106251,0.039055,0.020033,0.059427
2081,62400.0,W,N3,0.738285,0.119394,0.043064,0.023603,0.075653
2082,62430.0,W,N3,0.861251,0.068605,0.023869,0.011977,0.034298
2083,62460.0,W,N3,0.762992,0.112647,0.041876,0.021772,0.060713
2084,62490.0,W,N3,0.758438,0.120308,0.039009,0.020669,0.061577
2085,62520.0,W,N1,0.648515,0.118853,0.060991,0.040409,0.131231
2086,62550.0,W,N3,0.700622,0.149442,0.046151,0.024363,0.079423
2087,62580.0,W,N3,0.753894,0.104469,0.043515,0.023507,0.074615
2088,62610.0,W,N3,0.704644,0.135964,0.058891,0.02857,0.07193
2089,62640.0,W,N3,0.850968,0.079371,0.024828,0.011928,0.032905
2090,62670.0,W,N3,0.766958,0.109297,0.041051,0.022892,0.059803
2091,62700.0,W,N1,0.753795,0.102795,0.053215,0.024895,0.065299
2092,62730.0,W,N3,0.753069,0.106299,0.045727,0.022337,0.072568
2093,62760.0,W,N3,0.774591,0.142395,0.034044,0.01459,0.03438
2094,62790.0,W,N3,0.818811,0.077991,0.034894,0.016645,0.05166
2095,62820.0,W,N3,0.875983,0.058319,0.020569,0.011352,0.033776
2096,62850.0,W,N3,0.821175,0.077341,0.034591,0.017834,0.049059
2097,62880.0,W,N1,0.804098,0.09332,0.031604,0.017955,0.053022
2098,62910.0,W,N3,0.800036,0.09781,0.037067,0.018516,0.046572
2099,62940.0,W,N3,0.747219,0.109402,0.053712,0.025122,0.064546
2100,62970.0,W,N3,0.713002,0.162601,0.046089,0.022206,0.056102
2101,63000.0,W,N3,0.813843,0.095895,0.031897,0.017861,0.040504
2102,63030.0,W,N3,0.795789,0.107009,0.033887,0.018927,0.044387
2103,63060.0,W,N3,0.787728,0.107554,0.030303,0.016164,0.058251
2104,63090.0,W,N3,0.78305,0.105632,0.037738,0.019339,0.054241
2105,63120.0,W,N3,0.866625,0.060403,0.023058,0.014037,0.035876
2106,63150.0,W,N3,0.804109,0.100447,0.029452,0.016202,0.049789
2107,63180.0,W,N3,0.795243,0.091909,0.033329,0.019307,0.060212
2108,63210.0,W,N3,0.692677,0.110767,0.05733,0.034548,0.104678
2109,63240.0,W,N3,0.650609,0.167332,0.063544,0.032078,0.086438
2110,63270.0,W,N3,0.884816,0.058933,0.020571,0.009348,0.026333
2111,63300.0,W,N3,0.819284,0.080531,0.030001,0.017197,0.052987
2112,63330.0,W,N3,0.743448,0.123693,0.044426,0.021385,0.067047
2113,63360.0,W,N3,0.75904,0.13655,0.034912,0.019292,0.050206
2114,63390.0,W,N3,0.82685,0.082211,0.031028,0.016142,0.04377
2115,63420.0,W,N3,0.808626,0.086761,0.02767,0.019002,0.057941
2116,63450.0,W,N3,0.807668,0.092247,0.030605,0.019519,0.049961
2117,63480.0,W,N1,0.788421,0.086207,0.04175,0.020338,0.063285
2118,63510.0,W,N1,0.766072,0.104618,0.04278,0.022329,0.064201
2119,63540.0,W,N3,0.82054,0.075788,0.035164,0.016761,0.051748
2120,63570.0,W,N3,0.80528,0.108723,0.031739,0.014852,0.039406
2121,63600.0,W,N3,0.817739,0.099854,0.026788,0.014782,0.040836
2122,63630.0,W,N3,0.772404,0.114416,0.036776,0.022843,0.053562
2123,63660.0,W,N3,0.840367,0.088087,0.024107,0.012221,0.035218
2124,63690.0,W,N3,0.789385,0.098616,0.036385,0.020814,0.054799
2125,63720.0,W,N3,0.857195,0.068929,0.024171,0.013824,0.035881
2126,63750.0,W,N3,0.779923,0.107273,0.04082,0.018636,0.053348
2127,63780.0,W,N3,0.819697,0.098447,0.027713,0.014038,0.040105
2128,63810.0,W,N3,0.848191,0.07521,0.026573,0.014406,0.03562
2129,63840.0,W,N3,0.822739,0.084845,0.027768,0.017437,0.047212
2130,63870.0,W,N3,0.82235,0.087503,0.028874,0.017979,0.043293
2131,63900.0,W,N3,0.840378,0.073358,0.026999,0.015403,0.043862
2132,63930.0,W,N3,0.796183,0.110948,0.028069,0.020493,0.044307
2133,63960.0,W,N3,0.803273,0.091591,0.034455,0.019501,0.05118
2134,63990.0,W,N3,0.794853,0.095402,0.034758,0.019289,0.055698
2135,64020.0,W,N3,0.718268,0.136037,0.052487,0.026125,0.067083
2136,64050.0,W,N3,0.806941,0.106045,0.033248,0.014276,0.03949
2137,64080.0,W,N3,0.744716,0.136373,0.043617,0.020402,0.054892
2138,64110.0,W,N3,0.860066,0.07804,0.020672,0.010502,0.03072
2139,64140.0,W,N3,0.82266,0.09952,0.027182,0.013919,0.036719
2140,64170.0,W,N3,0.786854,0.115926,0.034197,0.018229,0.044794
2141,64200.0,W,N3,0.83979,0.076269,0.028177,0.015692,0.040073
2142,64230.0,W,N3,0.876857,0.063891,0.0221,0.010871,0.026282
2143,64260.0,W,N3,0.842925,0.073635,0.029714,0.015461,0.038265
2144,64290.0,W,N3,0.852674,0.06842,0.027219,0.014283,0.037404
2145,64320.0,W,N3,0.803066,0.1058,0.03213,0.017561,0.041444
2146,64350.0,W,N3,0.888531,0.051044,0.023681,0.009517,0.027227
2147,64380.0,W,N3,0.809876,0.090494,0.03304,0.016966,0.049624
2148,64410.0,W,N3,0.828859,0.079541,0.030649,0.017197,0.043754
2149,64440.0,W,N3,0.830673,0.084712,0.025509,0.01531,0.043796
2150,64470.0,W,N3,0.837537,0.07642,0.032486,0.01418,0.039377
2151,64500.0,W,N3,0.809973,0.086223,0.031245,0.018356,0.054203
2152,64530.0,W,N3,0.805894,0.094297,0.033094,0.017675,0.049039
2153,64560.0,W,N3,0.798367,0.105627,0.031627,0.017744,0.046635
2154,64590.0,W,N3,0.823298,0.097937,0.025992,0.015079,0.037693
2155,64620.0,W,N3,0.810909,0.112295,0.0293,0.015163,0.032334
2156,64650.0,W,N3,0.795916,0.0857,0.03678,0.020211,0.061392
2157,64680.0,W,N3,0.803161,0.084761,0.03466,0.018914,0.058504
2158,64710.0,W,N3,0.868388,0.054642,0.024709,0.013309,0.038953
2159,64740.0,W,N1,0.718458,0.11964,0.061053,0.025465,0.075385
2160,64770.0,W,N3,0.862145,0.068181,0.041852,0.008418,0.019403
2161,64800.0,W,N3,0.891679,0.052039,0.024013,0.008981,0.023288
2162,64830.0,W,N3,0.869459,0.050755,0.052149,0.008184,0.019453
2163,64860.0,W,N3,0.822186,0.070285,0.076363,0.009802,0.021364
2164,64890.0,W,N1,0.753011,0.062657,0.138688,0.011862,0.033782
2165,64920.0,W,N3,0.796379,0.09195,0.041707,0.019684,0.050279
2166,64950.0,W,N3,0.737116,0.103522,0.049992,0.030606,0.078764
2167,64980.0,W,N3,0.755073,0.097249,0.038316,0.028063,0.081299
2168,65010.0,W,N3,0.872778,0.061391,0.024329,0.010438,0.031065
2169,65040.0,W,N1,0.760574,0.09502,0.042818,0.026177,0.075411
2170,65070.0,W,N3,0.784133,0.083774,0.051946,0.020422,0.059725
2171,65100.0,W,N3,0.699526,0.135522,0.068884,0.026988,0.069079
2172,65130.0,W,N3,0.835531,0.081774,0.02588,0.014347,0.042468
2173,65160.0,W,N3,0.744511,0.112119,0.077591,0.01878,0.047
2174,65190.0,W,N3,0.842094,0.090863,0.022294,0.010944,0.033806
2175,65220.0,W,N3,0.816582,0.100129,0.027694,0.016597,0.038999
2176,65250.0,W,N3,0.84729,0.081936,0.025537,0.013685,0.031552
2177,65280.0,W,N3,0.783752,0.098661,0.036552,0.019494,0.061541
2178,65310.0,W,N3,0.780174,0.111857,0.041356,0.017894,0.048719
2179,65340.0,W,N3,0.758396,0.12306,0.04223,0.022549,0.053765
2180,65370.0,W,N3,0.813728,0.093948,0.032041,0.017276,0.043007
2181,65400.0,W,N3,0.773472,0.101639,0.042885,0.02219,0.059814
2182,65430.0,W,N3,0.794344,0.07017,0.041694,0.021981,0.071811
2183,65460.0,W,N3,0.82248,0.080333,0.028239,0.016697,0.052251
2184,65490.0,W,N3,0.803983,0.096459,0.033953,0.018638,0.046968
2185,65520.0,W,N3,0.745356,0.104512,0.045388,0.02592,0.078824
2186,65550.0,W,N3,0.727414,0.13554,0.041771,0.024745,0.070531
2187,65580.0,W,N3,0.814271,0.088011,0.033996,0.01633,0.047391
2188,65610.0,W,N3,0.806051,0.10097,0.030765,0.016762,0.045452
2189,65640.0,W,N3,0.825032,0.077511,0.031126,0.017355,0.048977
2190,65670.0,W,N3,0.788382,0.088902,0.041473,0.021423,0.059819
2191,65700.0,W,N3,0.74094,0.129129,0.041339,0.021138,0.067454
2192,65730.0,W,N3,0.793593,0.084469,0.038187,0.022899,0.060852
2193,65760.0,W,N3,0.766302,0.115743,0.040819,0.021557,0.055579
2194,65790.0,W,N3,0.838162,0.067867,0.029843,0.015998,0.048131
2195,65820.0,W,N3,0.794155,0.087881,0.036392,0.022807,0.058765
2196,65850.0,W,N3,0.811918,0.08484,0.034966,0.017187,0.051088
2197,65880.0,W,N3,0.820675,0.086986,0.030054,0.015401,0.046885
2198,65910.0,W,N3,0.802423,0.116819,0.030435,0.013511,0.036813
2199,65940.0,W,N1,0.762661,0.121358,0.038628,0.022237,0.055116
2200,65970.0,W,N1,0.832494,0.07892,0.030591,0.01654,0.041455
2201,66000.0,W,N3,0.85534,0.070054,0.023528,0.013316,0.037763
2202,66030.0,W,N3,0.829509,0.080926,0.034356,0.015357,0.039852
2203,66060.0,W,N3,0.820727,0.084198,0.03608,0.018612,0.040383
2204,66090.0,W,N3,0.817559,0.09793,0.031718,0.015405,0.037388
2205,66120.0,W,N3,0.846164,0.069724,0.0314,0.015747,0.036965
2206,66150.0,W,N3,0.861789,0.06984,0.024269,0.012493,0.03161
2207,66180.0,W,N3,0.831282,0.073752,0.031817,0.018944,0.044204
2208,66210.0,W,N3,0.776091,0.090118,0.037981,0.025002,0.070808
